OPE ID,School,State,Zip Code,School Type,20132014Qtr5_Dependent Students,20132014Qtr5_Independent Students,Quarterly Total,YTD_20132014Qtr5_Dependent Students,YTD_20132014Qtr5_nan,Independent Students,Award Year To Date Total
00132604,JESUIT SCHOOL OF THEOLOGY - BERKELEY    ,CA,94709-1193,Private      ,0,1,1,3,,59,62
00132800,UNIVERSITY OF SOUTHERN CALIFORNIA       ,CA,90089-0914,Private      ,473,724,1197,47116,,32201,79317
00132900,UNIVERSITY OF THE PACIFIC               ,CA,95211-0197,Private      ,109,94,203,12767,,3968,16735
00132901,UNIVERSITY OF THE PACIFIC - MCGEORGE SCH,CA,95817-2799,Private      ,1,21,22,219,,1601,1820
00132902,UNIV OF THE PACIFIC SCH OF DENT         ,CA,94115-0000,Private      ,4,8,12,91,,718,809
00133400,VENTURA COLLEGE                         ,CA,93003-3899,Public       ,187,292,479,7150,,6772,13922
00133500,VICTOR VALLEY COLLEGE                   ,CA,92395-5849,Public       ,339,819,1158,7932,,11969,19901
00133800,WEST VALLEY COLLEGE                     ,CA,95070-5697,Public       ,119,253,372,3613,,3493,7106
00134100,WESTMONT COLLEGE                        ,CA,93108-1099,Private      ,27,10,37,2743,,205,2948
00134200,WHITTIER COLLEGE                        ,CA,90601-4413,Private      ,46,23,69,4551,,784,5335
00134201,WHITTIER COLLEGE - COLLEGE OF LAW       ,CA,92626-1501,Private      ,4,3,7,46,,1332,1378
00134300,WOODBURY UNIVERSITY                     ,CA,91510-7846,Private      ,10,27,37,1368,,1024,2392
00134400,YUBA COLLEGE                            ,CA,95901-7699,Public       ,151,436,587,4005,,6072,10077
00177212,TRINITY INTERNATIONAL UNIV-CA           ,CA,92705-0000,Private      ,0,11,11,19,,394,413
00188100,ASHFORD UNIVERSITY                      ,CA,92123-1406,Proprietary  ,189,8636,8825,2688,,107810,110498
00274100,AMERICAN JEWISH UNIVERSITY              ,CA,90077-1599,Private      ,1,3,4,112,,152,264
00301002,ANTIOCH UNIV/LOS ANGELES                ,CA,90230-7615,Private      ,4,65,69,69,,1206,1275
00301003,ANTIOCH  UNIV/SANTA BARBARA             ,CA,93101-0000,Private      ,16,23,39,811,,657,1468
00369110,MIDDLEBURY COLLEGE - MONTEREY INSTITUTE ,CA,93940-2691,Private      ,3,18,21,62,,952,1014
00394700,UC-HASTINGS COLLEGE OF THE LAW          ,CA,94102-0000,Public       ,1,15,16,44,,3012,3056
00394800,SAN FRANCISCO ART INSTITUTE             ,CA,94133-2299,Private      ,46,52,98,2139,,1540,3679
00408000,STARR KING SCHOOL FOR THE MINISTRY      ,CA,94709-1299,Private      ,0,2,2,1,,95,96
00448000,DE ANZA COLLEGE                         ,CA,95014-5793,Public       ,389,636,1025,10746,,8697,19443
00448100,OHLONE COLLEGE                          ,CA,94539-5847,Public       ,141,250,391,4233,,3987,8220
00448400,JOHN F. KENNEDY UNIVERSITY              ,CA,94523-4817,Private      ,5,97,102,61,,1704,1765
00449000,PATTEN UNIVERSITY                       ,CA,94601-2699,Private      ,0,0,0,47,,89,136
00449400,EVEREST COLLEGE                         ,CA,92408-3752,Proprietary  ,62,178,240,635,,1374,2009
00450200,CITY COLLEGE OF SAN FRANCISCO           ,CA,94112-0000,Public       ,294,980,1274,10785,,16601,27386
00450302,EVEREST COLLEGE - SANTA ANA             ,CA,92701-4559,Proprietary  ,30,78,108,495,,683,1178
00563800,DOWNEY ADULT SCHOOL                     ,CA,90241-5610,Public       ,31,85,116,346,,935,1281
00565500,HACIENDA LA PUENTE ADULT EDUC CTR       ,CA,91746-0000,Public       ,10,36,46,292,,826,1118
00616500,LA CNTY CLG OF NURSING & ALLD HLTH      ,CA,90033-1018,Public       ,8,32,40,238,,739,977
00672000,COLLEGE OF ALAMEDA                      ,CA,94501-2109,Public       ,137,325,462,3162,,4582,7744
00673100,CASA LOMA COLLEGE                       ,CA,91405-4523,Private      ,29,70,99,304,,746,1050
00697300,CANADA COLLEGE                          ,CA,94061-1099,Public       ,95,166,261,1647,,2501,4148
00697500,LINCOLN UNIVERSITY                      ,CA,94612-2801,Private      ,1,7,8,41,,204,245
00701200,SAMUEL MERRITT COLLEGE                  ,CA,94609-3108,Private      ,10,112,122,494,,2912,3406
00704700,LOS ANGELES SOUTHWEST COLLEGE           ,CA,90047-4810,Public       ,229,693,922,4133,,9360,13493
00705000,BELLUS ACADEMY                          ,CA,91950-3616,Proprietary  ,15,34,49,105,,244,349
00711500,MOORPARK COLLEGE                        ,CA,93021-1695,Public       ,195,221,416,7066,,5334,12400
00713000,NEWBERRY SCHOOLS OF BEAUTY              ,CA,91344-7404,Proprietary  ,6,11,17,91,,112,203
00714200,LYLE'S COLLEGE OF BEAUTY                ,CA,93710-3948,Proprietary  ,7,28,35,129,,227,356
00716400,BRYAN COLLEGE                           ,CA,90057-0000,Proprietary  ,31,286,317,285,,2035,2320
00718700,NORTH ADRIAN'S COLLEGE OF BEAUTY        ,CA,95350-2381,Proprietary  ,15,38,53,154,,311,465
00719000,WYOTECH                                 ,CA,94539-7663,Proprietary  ,67,167,234,716,,1472,2188
00720300,SALON SUCCESS ACADEMY                   ,CA,91786-4060,Proprietary  ,13,18,31,150,,175,325
00720400,MODERN BEAUTY ACADEMY                   ,CA,93030-7016,Proprietary  ,5,7,12,73,,88,161
00720900,REDONDO BEACH BEAUTY COLLEGE            ,CA,90278-3111,Proprietary  ,3,11,14,3,,11,14
00722900,WESTERN BEAUTY INSTITUTE                ,CA,91402-3104,Proprietary  ,0,0,0,196,,324,520
00723400,HEALD COLLEGE                           ,CA,94105-2206,Proprietary  ,49,180,229,727,,1992,2719
00723404,HEALD COLLEGE - CONCORD                 ,CA,94520-0000,Proprietary  ,70,232,302,925,,2254,3179
00723405,HEALD COLLEGE - MILPITAS                ,CA,95035-8008,Proprietary  ,76,241,317,911,,2428,3339
00723406,HEALD COLLEGE - HAYWARD                 ,CA,94545-2352,Proprietary  ,50,203,253,819,,2104,2923
00723407,HEALD COLLEGE - MODESTO                 ,CA,95368-9095,Proprietary  ,45,119,164,819,,1538,2357
00723408,HEALD COLLEGE - ROSEVILLE               ,CA,95678-5303,Proprietary  ,46,190,236,772,,2144,2916
00723409,HEALD COLLEGE - SALINAS                 ,CA,93906-5100,Proprietary  ,25,128,153,806,,1653,2459
00723410,HEALD COLLEGE - STOCKTON                ,CA,95210-5667,Proprietary  ,48,190,238,1108,,2524,3632
00723411,HEALD COLLEGE - RANCHO CORDOVA          ,CA,95670-6005,Proprietary  ,49,168,217,634,,1847,2481
00723412,HEALD COLLEGE - FRESNO                  ,CA,93704-1706,Proprietary  ,57,228,285,1433,,3025,4458
00725300,FEDERICO BEAUTY INSTITUTE               ,CA,95834-1905,Proprietary  ,29,65,94,329,,566,895
00729600,COLEMAN COLLEGE                         ,CA,92123-0000,Private      ,38,112,150,319,,1070,1389
00732909,ITT TECHNICAL INSTITUTE                 ,CA,92868-3506,Proprietary  ,96,366,462,748,,2884,3632
00732971,ITT TECHNICAL INSTITUTE                 ,CA,95670-6047,Proprietary  ,58,287,345,623,,2386,3009
00732976,ITT TECHNICAL INSTITUTE                 ,CA,92408-3519,Proprietary  ,128,415,543,1240,,3194,4434
00732981,ITT TECHNICAL INSTITUTE                 ,CA,92123-2662,Proprietary  ,68,433,501,859,,3519,4378
00732985,ITT TECHNICAL INSTITUTE                 ,CA,91773-2933,Proprietary  ,78,221,299,617,,2023,2640
00732989,ITT TECHNICAL INSTITUTE                 ,CA,90502-1356,Proprietary  ,76,314,390,579,,2250,2829
00732994,ITT TECHNICAL INSTITUTE                 ,CA,91342-3664,Proprietary  ,68,281,349,555,,1920,2475
00747600,MARINELLO SCHOOLS OF BEAUTY             ,CA,90023-2666,Proprietary  ,37,90,127,499,,731,1230
00747602,MARINELLO SCHOOLS OF BEAUTY - SPA ACADEM,CA,90048-5101,Proprietary  ,12,35,47,168,,316,484
00747603,MARINELLO SCHOOLS OF BEAUTY - INGLEWOOD ,CA,90301-2306,Proprietary  ,12,22,34,102,,180,282
00747604,MARINELLO SCHOOLS OF BEAUTY - RESEDA    ,CA,91335-4218,Proprietary  ,0,6,6,24,,49,73
00747606,MARINELLO SCHOOLS OF BEAUTY - WEST COVIN,CA,91790-2805,Proprietary  ,10,19,29,98,,108,206
00747607,MARINELLO SCHOOLS OF BEAUTY - SAN BERNAR,CA,92410-3261,Proprietary  ,7,16,23,173,,243,416
00747608,MARINELLO SCHOOLS OF BEAUTY - ONTARIO   ,CA,91762-2113,Proprietary  ,34,49,83,275,,375,650
00747609,MARINELLO SCHOOLS OF BEAUTY - WHITTIER  ,CA,90601-4107,Proprietary  ,10,21,31,140,,154,294
00747610,MARINELLO SCHOOLS OF BEAUTY - LOMITA    ,CA,90717-1460,Proprietary  ,10,15,25,85,,146,231
00747611,MARINELLO SCHOOLS OF BEAUTY - SAN DIEGO ,CA,92126-4217,Proprietary  ,13,55,68,241,,439,680
00747612,MARINELLO SCHOOLS OF BEAUTY - EL CAJON  ,CA,92020-2503,Proprietary  ,7,53,60,119,,294,413
00747613,MARINELLO SCHOOLS OF BEAUTY - VICTORVILL,CA,92392-5496,Proprietary  ,18,41,59,199,,382,581
00747614,MARINELLO SCHOOLS OF BEAUTY - ANAHEIM   ,CA,92801-4622,Proprietary  ,15,51,66,210,,267,477
00747615,MARINELLO SCHOOLS OF BEAUTY - SIMI VALLE,CA,93065-2801,Proprietary  ,14,23,37,106,,168,274
00753100,ACADEMY OF ART UNIVERSITY               ,CA,94105-3410,Proprietary  ,237,571,808,8677,,13427,22104
00753600,COSUMNES RIVER COLLEGE                  ,CA,95823-5799,Public       ,307,590,897,10281,,12407,22688
00754802,WESTWOOD COLLEGE OF TECHNOLOGY          ,CA,92801-0000,Proprietary  ,34,61,95,835,,745,1580
00754803,WESTWOOD COLLEGE OF TECHNOLOGY          ,CA,91786-0000,Proprietary  ,40,86,126,921,,1008,1929
00760600,EVEREST COLLEGE                         ,CA,90010-2221,Proprietary  ,21,55,76,436,,741,1177
00760700,CONCORDE CAREER INSTITUTE               ,CA,91606-3134,Proprietary  ,38,93,131,415,,813,1228
00770700,COLUMBIA COLLEGE                        ,CA,95370-8580,Public       ,48,112,160,1442,,1750,3192
00771300,SKYLINE COLLEGE                         ,CA,94066-1698,Public       ,163,284,447,4206,,4463,8669
00793000,CONCORDE CAREER INSTITUTE               ,CA,92108-0000,Proprietary  ,51,171,222,494,,1597,2091
00799300,CALIF STATE UNIV BAKERSFIELD            ,CA,93311-1022,Public       ,150,285,435,11228,,7690,18918
00807100,CONCORDE CAREER INSTITUTE               ,CA,92840-9201,Proprietary  ,29,98,127,428,,1035,1463
00807300,BUTTE COMMUNITY COLLEGE                 ,CA,95965-0000,Public       ,206,414,620,8176,,9762,17938
00809000,EVEREST COLLEGE                         ,CA,91803-1310,Proprietary  ,21,92,113,354,,753,1107
00853700,CONCORDE CAREER INSTITUTE               ,CA,92401-0000,Proprietary  ,40,117,157,484,,1313,1797
00859600,WEST LOS ANGELES COLLEGE                ,CA,90230-3500,Public       ,278,692,970,5335,,8893,14228
00859700,FEATHER RIVER COLLEGE                   ,CA,95971-9124,Public       ,24,41,65,821,,625,1446
00884400,CALIFORNIA CHRISTIAN COLLEGE            ,CA,93703-3599,Private      ,3,14,17,117,,177,294
00884600,WRIGHT INSTITUTE                        ,CA,94704-0000,Private      ,0,7,7,6,,519,525
00890300,COLLEGE OF THE CANYONS                  ,CA,91355-1899,Public       ,414,601,1015,9343,,7448,16791
00891800,SADDLEBACK COLLEGE                      ,CA,92692-3699,Public       ,186,456,642,6889,,8034,14923
00902200,ASSOCIATED TECHNICAL COLLEGE            ,CA,90017-0000,Proprietary  ,10,70,80,193,,616,809
00903200,EMPIRE COLLEGE                          ,CA,95403-2122,Proprietary  ,26,82,108,237,,697,934
00915706,WYOMING TECHNICAL INSTITUTE - WEST SACRA,CA,95605-1507,Proprietary  ,2,4,6,323,,399,722
00927200,CRAFTON HILLS COLLEGE                   ,CA,92399-1799,Public       ,128,190,318,4639,,4704,9343
00950900,SKILLS & BUSINESS EDUCATION CENTER      ,CA,95824-1529,Public       ,24,98,122,376,,1151,1527
00974800,CARRINGTON COLLEGE CALIFORNIA           ,CA,95826-3203,Proprietary  ,91,262,353,1247,,2870,4117
00974801,CARRINGTON COLLEGE CALIFORNIA - SAN LEAN,CA,94578-3711,Proprietary  ,31,107,138,350,,705,1055
00974802,CARRINGTON COLLEGE CALIFORNIA - PLEASANT,CA,94523-1984,Proprietary  ,43,103,146,335,,759,1094
00974803,CARRINGTON COLLEGE CALIFORNIA - STOCKTON,CA,95207-5509,Proprietary  ,41,83,124,556,,847,1403
00974804,CARRINGTON COLLEGE CALIFORNIA - CITRUS H,CA,95621-5577,Proprietary  ,35,90,125,332,,757,1089
00974806,CARRINGTON COLLEGE CALIFORNIA -  ANTIOCH,CA,94531-1604,Proprietary  ,0,0,0,173,,400,573
00974807,CARRINGTON COLLEGE CALIFORNIA - SAN JOSE,CA,95119-1325,Proprietary  ,52,116,168,613,,1238,1851
00974808,CARRINGTON COLLEGE CALIFORNIA - EMERYVIL,CA,94608-3006,Proprietary  ,0,0,0,84,,117,201
00974809,WESTERN CAREER COLLEGE -  EMERYVILLE SHE,CA,94608-3006,Proprietary  ,0,0,0,8,,17,25
00998900,SANTA BARBARA BUSINESS COLLEGE          ,CA,93111-0000,Proprietary  ,17,79,96,368,,740,1108
01011100,CERRO-COSO COMMUNITY COLLEGE            ,CA,93555-9571,Public       ,51,163,214,1024,,2655,3679
01014900,PEPPERDINE UNIVERSITY                   ,CA,90263-0000,Private      ,84,227,311,9659,,6668,16327
01034000,LOS MEDANOS COLLEGE                     ,CA,94565-5197,Public       ,192,377,569,4068,,5284,9352
01036500,CHARLES R DREW UNIV OF MED & SCI        ,CA,90059-0000,Private      ,3,30,33,169,,1062,1231
01039500,UNIVERSITY OF SAN DIEGO                 ,CA,92110-2492,Private      ,198,225,423,19389,,7206,26595
01039501,UNIVERSITY OF SAN DIEGO - SCHOOL OF LAW ,CA,92110-2492,Private      ,4,33,37,238,,2495,2733
01044100,PARDEE RAND GRADUATE SCHOOL             ,CA,90407-2138,Private      ,0,2,2,4,,35,39
01047400,MARYMOUNT COLLEGE OF PALOS VERDES       ,CA,90275-0000,Private      ,26,8,34,1353,,237,1590
01085400,THOMAS JEFFERSON SCHOOL OF LAW          ,CA,92110-0000,Private      ,2,45,47,51,,1993,2044
01102400,EVEREST COLLEGE                         ,CA,94103-2091,Proprietary  ,8,43,51,168,,462,630
01110700,EVEREST  COLLEGE                        ,CA,92801-5231,Proprietary  ,42,106,148,580,,896,1476
01110900,EVEREST COLLEGE                         ,CA,91335-4631,Proprietary  ,45,146,191,443,,839,1282
01111200,FIDM-FASHION INSTITUTE OF DESIGN        ,CA,90015-1421,Proprietary  ,152,118,270,6427,,2560,8987
01111700,ALLIANT INTERNATIONAL UNIVERSITY        ,CA,92131-1799,Private      ,10,58,68,213,,2319,2532
01111705,ALLIANT INTERNATIONAL UNIVERSITY - LOS A,CA,91803-1360,Private      ,0,13,13,23,,719,742
01111706,ALLIANT INTERNATIONAL UNIVERSITY - SAN F,CA,94133-1221,Private      ,5,23,28,38,,943,981
01111707,ALLIANT INTERNATIONAL UNIVERSITY - FRESN,CA,93727-2014,Private      ,2,23,25,83,,603,686
01112100,EVEREST COLLEGE                         ,CA,94541-4007,Proprietary  ,7,24,31,128,,387,515
01112300,EVEREST COLLEGE                         ,CA,90247-4163,Proprietary  ,17,129,146,263,,759,1022
01146000,NATIONAL UNIVERSITY                     ,CA,92037-1011,Private      ,95,2397,2492,1235,,22393,23628
01162600,PRACTICAL SCHOOLS                       ,CA,92805-0000,Proprietary  ,15,41,56,321,,685,1006
01164900,LOYOLA MARYMOUNT UNIVERSITY             ,CA,90045-0000,Private      ,118,121,239,13466,,4193,17659
01164901,LMU  - LOYOLA LAW SCHOOL                ,CA,90015-0019,Private      ,5,22,27,209,,3097,3306
01167200,MENDOCINO COLLEGE                       ,CA,95482-3000,Public       ,64,189,253,1505,,2357,3862
01170700,NORTH-WEST COLLEGE                      ,CA,91790-2097,Proprietary  ,35,92,127,322,,634,956
01179200,FRANCISCAN SCHOOL OF THEOLOGY           ,CA,94709-0000,Private      ,0,2,2,8,,46,54
01182000,SAN DIEGO MIRAMAR COLLEGE               ,CA,92126-0000,Public       ,154,539,693,6067,,9515,15582
01186500,CALIFORNIA HAIR DESIGN ACADEMY          ,CA,92115-0000,Proprietary  ,11,28,39,220,,332,552
01186600,LU ROSS ACADEMY                         ,CA,93001-2927,Proprietary  ,22,46,68,212,,381,593
01202600,BELLUS ACADEMY                          ,CA,92021-6247,Proprietary  ,10,27,37,105,,220,325
01202700,GALEN COLLEGE OF CALIFORNIA             ,CA,93728-2381,Proprietary  ,0,0,0,55,,115,170
01203100,SAN DIEGO CHRISTIAN COLLEGE             ,CA,92019-1157,Private      ,13,51,64,1002,,795,1797
01206100,EVEREST COLLEGE                         ,CA,95128-3908,Proprietary  ,20,41,61,283,,569,852
01215400,CALIFORNIA INSTITUTE OF INTEGRAL STUDIES,CA,94103-2557,Private      ,3,19,22,57,,1636,1693
01230002,PALMER COLLEGE OF CHIROPRACTIC - WEST CA,CA,95134-1617,Private      ,0,0,0,22,,209,231
01231600,MANCHESTER BEAUTY COLLEGE               ,CA,93726-5306,Proprietary  ,7,17,24,147,,190,337
01231700,TULARE BEAUTY COLLEGE                   ,CA,93274-3432,Proprietary  ,2,12,14,36,,60,96
01244600,UNIVERSAL COLLEGE OF BEAUTY             ,CA,90044-0044,Proprietary  ,2,12,14,98,,166,264
01245200,EVERGREEN VALLEY COLLEGE                ,CA,95135-1598,Public       ,197,373,570,5543,,6458,12001
01255000,LOS ANGELES MISSION COLLEGE             ,CA,91342-3200,Public       ,257,480,737,6948,,6717,13665
01265000,MARINELLO SCHOOL OF BEAUTY              ,CA,91502-2828,Proprietary  ,33,69,102,192,,379,571
01265001,MARINELLO SCHOOL OF BEAUTY - PALMDALE   ,CA,93550-4686,Proprietary  ,3,10,13,112,,174,286
01284200,OXNARD COLLEGE                          ,CA,93030-0000,Public       ,100,202,302,3899,,4654,8553
01287200,NORTH-WEST COLLEGE                      ,CA,91768-3199,Proprietary  ,34,108,142,360,,828,1188
01287300,WYOTECH                                 ,CA,90810-3800,Proprietary  ,87,288,375,1081,,2172,3253
01287301,WYOTECH - EVEREST  COLLEGE              ,CA,90034-3158,Proprietary  ,26,70,96,301,,653,954
01287302,WYOTECH - EVEREST  COLLEGE              ,CA,91746-3412,Proprietary  ,65,152,217,530,,1066,1596
01290700,LAKE TAHOE COMMUNITY COLLEGE            ,CA,96150-4524,Public       ,49,96,145,829,,1298,2127
01291200,MTI COLLEGE                             ,CA,95841-0000,Proprietary  ,34,183,217,649,,1843,2492
01294200,ROSEMEAD BEAUTY SCHOOL                  ,CA,91770-1639,Proprietary  ,2,53,55,50,,318,368
01298400,PROFESSIONAL INSTITUTE OF BEAUTY        ,CA,91731-2613,Proprietary  ,4,25,29,38,,129,167
01298500,HAIR CALIFORNIA BEAUTY ACADEMY          ,CA,92867-7127,Proprietary  ,6,8,14,39,,63,102
01298900,OCEANSIDE COLLEGE OF BEAUTY             ,CA,92054-5393,Proprietary  ,11,23,34,142,,234,376
01301000,LANCASTER BEAUTY SCHOOL                 ,CA,93534-3098,Proprietary  ,16,41,57,147,,311,458
01307400,AMERICAN BEAUTY COLLEGE                 ,CA,91790-2906,Proprietary  ,5,14,19,87,,132,219
01309500,SALON SUCCESS ACADEMY                   ,CA,92879-6561,Proprietary  ,21,39,60,244,,298,542
01310300,CALIFORNIA WESTERN SCHOOL OF LAW        ,CA,92101-0000,Private      ,3,26,29,136,,1803,1939
01324000,LYTLE'S REDWOOD EMPIRE BEAUTY CLG       ,CA,95403-0000,Proprietary  ,12,24,36,206,,282,488
02054900,MARINELLO SCHOOL OF BEAUTY              ,CA,92630-0000,Proprietary  ,20,43,63,169,,342,511
02054902,MARINELLO SCHOOL OF BEAUTY - BAKERSFIELD,CA,93309-5001,Proprietary  ,18,45,63,364,,475,839
02054903,MARINELLO SCHOOL OF BEAUTY - VISALIA    ,CA,93277-6228,Proprietary  ,6,6,12,109,,150,259
02059800,PARIS BEAUTY COLLEGE                    ,CA,94520-2611,Proprietary  ,10,26,36,61,,185,246
02061600,WAYNES COLLEGE OF BEAUTY                ,CA,93906-2830,Proprietary  ,6,9,15,64,,85,149
02063500,COASTLINE COMMUNITY COLLEGE             ,CA,92708-0000,Public       ,76,632,708,2649,,8579,11228
02064300,SIERRA COLLEGE OF BEAUTY                ,CA,95340-0000,Proprietary  ,10,19,29,122,,203,325
02065700,CALIFORNIA BEAUTY COLLEGE               ,CA,95354-0000,Proprietary  ,12,12,24,188,,250,438
02070500,CONCORDIA UNIVERSITY                    ,CA,92612-0000,Private      ,32,320,352,3439,,3332,6771
02075800,SOUTHERN CA INST OF ARCHITECTURE        ,CA,90013-0000,Private      ,6,6,12,292,,567,859
02086400,MARINELLO SCHOOL OF BEAUTY              ,CA,95050-0000,Proprietary  ,15,29,44,135,,241,376
02086401,MARINELLO SCHOOL OF BEAUTY - SEASIDE    ,CA,93955-3615,Proprietary  ,11,26,37,115,,185,300
02086402,MARINELLO SCHOOL OF BEAUTY - SAN MATEO  ,CA,94401-3801,Proprietary  ,6,10,16,68,,119,187
